样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
1467,300,,405.0,700,13.833333333333334,80.0,,,16.0,100,17.0,101,0.2,18.0,103.0,19.0,102.0,0.2,300,0.5,50.0,9.0,5.0,22.5,70.0,22.5,75,0.5,350.0,3.5,3.5,2.0,9.5,65,10.5,45.0,1.5,1.5,,800.0,0.15,400,0.8740000000000001
1067,300,,405.0,700,19.0,21.0,,,20.5,100,2.5,102,0.2,22.5,104.0,23.5,105.0,0.2,300,0.5,50.0,9.0,5.0,1.0,70.0,1.5,78,1.0,340.0,3.5,3.5,1.5,12.5,65,16.5,45.0,1.5,1.5,,800.0,0.15,420,0.935
1642,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,79.0,21.0,72,1.0,320.0,3.5,3.5,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
389,300,,405.0,700,6.0,23.0,,,7.0,100,8.0,104,0.2,9.0,106.0,10.0,107.0,0.2,300,0.5,50.0,9.0,5.0,11.0,70.0,11.5,80,1.0,320.0,3.5,3.5,1.0,14.0,66,16.0,46.0,1.3333333333333333,1.1666666666666667,,800.0,0.15,400,0.902
336,300,,405.0,700,15.5,38.0,15.666666666666666,80.0,17.0,100,18.0,102,0.2,19.0,103.0,20.0,102.0,0.2,300,0.5,50.0,9.0,5.0,1.5,70.0,2.0,75,0.5,330.0,3.5,3.5,1.0,12.5,60,15.5,37.0,1.5,2.0,,800.0,0.15,400,0.902
274,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,104,0.2,10.0,105.0,11.0,106.0,0.2,200,1.0,20.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.943
757,300,,405.0,700,13.0,30.0,,,15.0,102,16.0,103,0.2,17.0,104.0,18.0,105.0,0.2,200,1.0,50.0,9.0,5.0,19.0,80.0,20.0,73,1.0,320.0,3.5,3.5,1.0,22.0,80,0.0,45.0,3.5,,,1200.0,0.15,440,0.943
1513,300,,405.0,700,1.5,21.0,,,3.0,100,4.0,101,0.2,5.0,103.0,6.0,105.0,0.2,300,0.5,50.0,10.0,5.0,7.0,70.0,7.5,75,1.0,350.0,3.5,3.5,1.0,13.0,60,17.5,45.0,1.5,1.0,,800.0,0.15,400,0.879
1575,300,,405.0,700,14.0,22.0,,,15.0,100,16.0,106,0.2,17.0,105.0,18.0,106.0,0.2,300,0.5,50.0,9.0,5.0,19.0,71.0,19.5,74,1.0,350.0,3.5,3.5,1.0,21.5,68,23.0,45.0,1.5,1.5,,800.0,0.15,420,0.935
1926,300,,405.0,700,14.0,27.0,,,16.0,102,17.0,104,0.2,18.0,105.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,460,0.998
1078,300,,405.0,700,17.0,21.0,,,18.5,100,19.5,102,0.2,20.5,103.0,21.5,108.0,0.2,300,0.5,50.0,9.0,5.0,23.0,70.0,23.5,78,1.0,350.0,3.5,3.5,1.5,10.0,65,14.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
1931,300,,405.0,700,6.0,27.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.943
129,300,,405.0,700,16.5,21.0,,,18.0,100,19.0,101,0.2,20.0,104.0,21.0,108.0,0.2,200,1.0,50.0,10.0,5.0,22.5,70.0,23.0,80,1.0,380.0,3.5,3.5,1.0,1.0,70,3.0,50.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
803,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,104,0.2,10.0,105.0,11.0,106.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
29,300,,405.0,700,14.0,22.0,,,15.5,100,16.5,103,0.2,17.5,103.0,18.5,103.0,0.2,300,0.5,50.0,10.0,5.0,21.0,70.0,21.5,78,1.0,300.0,3.5,3.5,1.0,7.5,60,11.0,40.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1208,300,,405.0,700,22.0,29.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,75,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.995
883,300,,405.0,700,17.0,38.0,17.166666666666668,80.0,18.5,100,19.5,102,0.2,20.5,103.0,21.5,104.0,0.2,300,0.5,20.0,9.0,5.0,2.1666666666666665,70.0,3.0,75,0.5,330.0,3.5,3.5,2.0,14.0,52,18.0,26.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1484,300,,405.0,700,7.5,36.0,7.75,80.0,10.75,100,11.75,102,0.2,12.75,103.0,13.75,103.0,0.2,300,0.5,50.0,9.0,5.0,14.5,70.0,15.0,75,0.5,350.0,3.5,3.5,1.0,3.5,65,7.5,45.0,1.5,1.5,,800.0,0.15,385,0.879
511,300,,405.0,700,6.0,21.0,,,8.0,100,9.0,102,0.2,10.0,102.0,11.0,104.0,0.2,300,0.5,50.0,10.0,5.0,12.5,70.0,13.0,78,1.0,350.0,3.5,3.5,1.5,20.5,65,23.0,50.0,1.0,2.0,,800.0,0.15,420,0.9470000000000001
676,300,,405.0,700,14.0,28.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9359999999999999
152,300,,405.0,700,22.0,29.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,79.0,5.0,76,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.995
245,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,460,0.973
715,300,,405.0,700,14.0,31.0,,,16.0,102,17.0,103,0.2,18.0,105.0,19.0,104.0,0.2,200,1.0,45.0,9.0,5.0,20.0,78.0,21.0,76,1.0,310.0,3.5,3.5,1.0,23.0,79,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
544,300,,405.0,700,12.0,21.0,,,13.5,100,14.5,102,0.2,15.5,104.0,16.5,105.0,0.2,300,0.5,50.0,9.0,5.0,18.5,70.0,19.0,78,1.0,350.0,3.5,3.5,1.5,4.0,65,9.5,45.0,1.5,1.5,,800.0,0.15,420,0.9470000000000001
545,300,,405.0,700,21.5,21.0,,,23.0,100,0.0,101,0.2,1.0,103.0,2.0,105.0,0.2,300,0.5,50.0,9.0,5.0,3.5,70.0,4.0,78,1.0,340.0,3.5,3.5,1.5,14.0,65,17.0,45.0,1.5,1.5,,800.0,0.15,420,0.9670000000000001
640,300,,405.0,700,22.0,30.0,,,0.0,101,1.0,102,0.2,2.0,104.0,3.0,106.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,72,1.0,320.0,3.5,3.5,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
698,300,,405.0,700,3.0,29.0,,,5.0,101,6.0,103,0.2,7.0,104.0,8.0,105.0,0.2,200,1.0,50.0,9.0,5.0,9.0,80.0,10.0,73,1.0,320.0,3.5,3.5,1.0,12.0,80,14.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
1290,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,102,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,3.0,,,1200.0,0.03,440,0.943
1313,300,,405.0,700,21.0,27.0,,,23.0,102,0.0,104,0.2,1.0,105.0,2.0,106.0,0.2,200,1.0,50.0,9.0,5.0,3.0,80.0,4.0,73,1.0,320.0,3.5,3.5,1.0,6.0,80,8.0,45.0,4.0,,,1200.0,0.15,440,0.93
424,300,125.0,,980,4.5,21.0,,,6.5,100,7.5,102,0.2,8.5,102.0,9.5,104.0,0.2,100,1.0,50.0,10.0,5.0,10.5,80.0,11.5,75,1.0,300.0,3.5,3.5,1.0,13.5,65,14.5,45.0,1.5,1.0,,800.0,0.15,400,0.885
911,300,,405.0,700,21.0,38.0,21.25,80.0,22.5,100,23.5,103,0.2,0.5,103.0,1.5,102.0,0.2,300,0.5,50.0,9.0,5.0,6.5,70.0,7.0,70,0.5,370.0,3.5,3.5,2.0,16.5,65,21.5,28.0,1.5,1.5,,800.0,0.15,420,0.935
1172,300,,405.0,700,22.0,29.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,75,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
660,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9470000000000001
798,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,440,0.93
1961,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.9179999999999999
1202,300,,405.0,700,20.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.983
100,300,,405.0,700,20.0,29.0,,,22.0,101,23.0,103,0.2,0.0,104.0,1.0,105.0,0.2,200,1.0,50.0,9.0,5.0,2.0,80.0,3.0,73,1.0,320.0,3.5,3.5,1.0,5.0,80,7.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
851,300,125.0,,980,0.0,21.0,,,1.5,100,2.5,102,0.2,3.5,103.0,4.5,104.0,0.2,300,0.5,35.0,9.0,5.0,7.0,70.0,7.5,78,1.0,310.0,3.5,3.5,1.0,16.5,60,20.0,40.0,1.5,2.5,,800.0,0.15,400,0.879
449,300,,405.0,700,15.0,34.0,,,16.0,100,17.0,100,0.2,18.0,103.0,19.0,104.0,0.2,200,0.5,50.0,9.0,5.0,20.5,70.0,21.0,78,1.0,300.0,3.5,3.5,1.0,0.5,65,4.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
1456,300,,405.0,700,9.0,21.0,,,11.0,100,12.0,101,0.2,13.0,103.0,14.0,103.0,0.2,300,0.5,50.0,10.0,5.0,17.0,70.0,17.5,75,1.0,350.0,3.5,3.5,1.0,3.5,65,6.5,45.0,1.0,1.0,,800.0,0.15,385,0.879
1872,300,,405.0,700,6.0,29.0,,,8.0,100,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1734,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,78,1.0,45.0,1.5,1.5,1.5,1200.0,0.15,400,0.9470000000000001
756,300,,405.0,700,6.0,28.0,,,8.0,100,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,16.0,45.0,3.0,,,1200.0,0.15,440,0.93
977,300,,405.0,700,1.0,23.0,,,2.6666666666666665,100,3.6666666666666665,101,0.2,4.666666666666667,102.0,5.666666666666667,102.0,0.2,200,0.6666666666666666,30.0,9.0,5.0,7.0,70.0,7.5,75,1.0,280.0,3.5,3.5,1.25,11.5,60,14.0,38.0,1.5,1.5,,900.0,0.15,420,0.9229999999999999
116,300,,405.0,700,6.0,30.0,,,8.0,100,9.0,102,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
1941,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,102,0.2,18.0,103.0,19.0,104.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,460,0.973
778,300,,405.0,700,21.0,29.0,,,23.0,102,0.0,103,0.2,1.0,104.0,2.0,105.0,0.2,200,1.0,50.0,9.0,5.0,3.0,80.0,4.0,73,1.0,320.0,3.5,3.5,1.0,6.0,80,8.0,45.0,3.0,,,1200.0,0.15,440,0.93
73,300,,405.0,700,6.0,29.0,,,8.0,100,9.0,102,0.2,10.0,103.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,45,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
846,300,125.0,,980,23.5,25.0,,,1.0,100,2.0,102,0.2,3.0,102.0,4.0,102.0,0.2,300,0.5,30.0,10.0,5.0,4.5,70.0,5.0,78,1.0,330.0,3.5,3.5,1.5,17.5,60,19.5,40.0,1.5,1.5,,800.0,0.15,400,0.902
538,300,,405.0,700,1.0,28.0,,,2.5,100,3.5,101,0.2,4.5,103.0,5.5,105.0,0.2,300,0.5,50.0,9.0,5.0,7.0,70.0,7.5,78,1.0,340.0,3.5,3.5,1.5,19.5,65,22.0,45.0,1.5,1.5,,800.0,0.15,400,0.902
1702,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,6.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.9590000000000001
850,300,125.0,,980,16.0,24.0,,,17.5,100,18.5,102,0.2,19.5,103.0,20.5,104.0,0.2,300,0.5,30.0,9.0,5.0,22.0,70.0,22.5,78,1.0,300.0,3.5,3.5,1.0,7.0,65,10.0,40.0,1.5,1.5,,800.0,0.15,390,0.89
1625,300,,405.0,700,1.0,27.0,,,2.5,100,3.5,101,0.2,4.5,103.0,5.5,105.0,0.2,300,0.5,50.0,9.0,5.0,7.0,70.0,7.5,80,1.0,340.0,3.5,3.5,1.0,18.0,65,20.0,50.0,2.0,2.0,,800.0,0.15,400,0.902
175,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,102,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,75,1.0,1200.0,0.15,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.9470000000000001
88,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
552,300,,405.0,700,18.0,21.0,,,19.5,100,20.5,102,0.2,21.5,103.0,22.5,104.0,0.2,300,0.5,50.0,9.0,5.0,0.0,70.0,0.5,78,1.0,340.0,3.5,3.5,2.5,11.0,65,14.5,50.0,1.5,1.5,,800.0,0.15,440,0.98
1511,300,,405.0,700,15.0,21.0,,,16.0,100,17.0,102,0.2,18.0,103.0,19.0,104.0,0.2,300,0.5,50.0,9.0,5.0,20.0,70.0,20.5,75,1.0,330.0,3.5,3.5,1.0,22.5,60,23.5,50.0,1.0,1.0,,800.0,0.15,400,0.902
706,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,104,0.2,18.0,103.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,79.0,21.0,78,1.0,320.0,3.5,3.5,1.0,23.0,76,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
315,300,,405.0,700,6.5,21.0,7.0,73.0,8.333333333333334,100,9.333333333333334,103,0.2,10.333333333333334,102.0,11.333333333333334,103.0,0.2,300,0.5,50.0,9.0,5.0,15.5,70.0,16.0,75,0.5,300.0,3.5,3.5,1.5,3.0,60,8.0,28.0,1.5,1.5,,800.0,0.15,400,0.8909999999999999
1421,300,,405.0,700,23.5,24.0,,,1.0,100,2.0,102,0.2,3.0,103.0,4.0,103.0,0.2,300,0.5,35.0,9.0,5.0,7.5,70.0,8.0,78,1.0,300.0,3.5,3.5,1.5,16.5,60,19.5,40.0,1.5,2.0,,800.0,0.15,400,0.8909999999999999
601,300,,405.0,700,0.5,23.0,,,3.5,100,4.5,102,0.2,5.5,104.0,6.5,106.0,0.2,200,1.0,50.0,9.0,5.0,7.5,80.0,8.0,70,1.0,,3.5,3.5,1.0,10.0,65,13.0,45.0,1.0,1.0,,800.0,0.15,400,0.902
1497,300,,405.0,700,12.5,37.0,12.666666666666666,80.0,14.333333333333334,100,15.333333333333334,102,0.2,16.333333333333332,103.0,17.333333333333332,104.0,0.2,300,0.5,50.0,10.0,5.0,21.0,70.0,21.5,75,0.5,350.0,3.5,3.5,1.3333333333333333,7.833333333333333,65,13.0,30.0,1.5,1.5,,800.0,0.15,400,0.902
1095,300,,405.0,700,12.0,26.0,,,13.5,100,14.5,102,0.2,15.5,102.0,16.5,104.0,0.2,300,0.5,50.0,10.0,5.0,18.0,70.0,18.5,78,1.0,340.0,3.5,3.5,1.5,5.5,65,8.0,45.0,1.5,1.5,,800.0,0.15,420,0.935
600,300,,405.0,700,16.0,23.0,,,18.0,100,19.0,102,0.2,20.0,103.0,21.0,105.0,0.2,200,1.0,50.0,9.0,5.0,22.0,80.0,22.5,70,1.0,340.0,3.5,3.5,1.5,1.0,62,3.5,40.0,1.5,1.0,,800.0,0.15,400,0.902
1829,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,103,0.2,10.0,105.0,11.0,107.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,74,1.0,320.0,3.5,3.5,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.925
1779,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,78.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.983
278,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,460,0.973
1748,300,,405.0,700,6.0,29.0,,,8.0,101,9.0,102,0.2,10.0,103.0,11.0,104.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,78,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
1034,300,,405.0,700,15.0,21.0,,,16.5,100,17.5,102,0.2,18.5,104.0,19.5,105.0,0.2,200,0.5,40.0,9.0,5.0,3.0,70.0,3.5,78,1.0,300.0,3.5,3.5,1.5,6.0,65,8.0,45.0,1.5,1.5,,800.0,0.15,400,0.9470000000000001
1384,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,11.0,45.0,4.0,,,1200.0,0.15,440,0.943
1732,300,,405.0,700,22.0,30.0,,,0.0,100,1.0,102,0.2,2.0,104.0,3.0,106.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,72,1.0,320.0,3.5,3.5,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.958
764,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,105.0,19.0,106.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,3.5,,,1200.0,0.15,460,0.973
836,300,,405.0,700,6.0,28.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,0.93
1217,300,,405.0,700,22.0,29.0,,,0.0,102,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,78.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,0.971
1654,300,,405.0,700,14.0,29.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.8909999999999999
560,300,,405.0,700,18.0,29.0,,,20.0,101,21.0,103,0.2,22.0,104.0,23.0,105.0,0.2,200,1.0,50.0,9.0,5.0,0.0,80.0,1.0,73,1.0,320.0,3.5,3.5,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,0.902
685,300,,405.0,700,6.0,29.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,78.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,2.0,1.0,1200.0,0.15,400,0.9129999999999999
840,300,125.0,,980,21.0,18.0,,,22.5,100,23.5,101,0.2,0.5,104.0,1.5,106.0,0.2,300,0.5,40.0,10.0,5.0,2.0,80.0,2.5,77,0.5,300.0,3.5,3.5,1.0,9.5,65,12.5,45.0,1.5,1.0,,800.0,0.15,400,
93,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,
864,300,,405.0,700,4.5,20.0,,,6.0,100,7.0,103,0.2,8.0,103.0,9.0,103.0,0.2,300,0.5,40.0,10.0,5.0,9.5,70.0,10.0,78,1.0,300.0,3.5,3.5,1.5,19.5,60,21.0,40.0,2.0,3.0,,800.0,0.15,390,
1488,300,,405.0,700,21.0,21.0,21.5,73.0,23.5,100,0.5,102,0.2,1.5,103.0,2.5,103.0,0.2,300,0.5,50.0,9.0,5.0,3.5,70.0,4.0,75,0.5,350.0,3.5,3.5,2.0,16.5,65,21.5,45.0,1.5,1.5,,800.0,0.15,400,
744,300,,405.0,700,6.0,30.0,,,8.0,102,9.0,104,0.2,10.0,105.0,11.0,106.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,3.5,,,1200.0,0.15,440,
40,300,,405.0,700,22.0,23.0,,,23.0,100,0.5,103,0.2,1.5,103.0,2.5,103.0,0.2,300,0.5,40.0,9.0,5.0,5.5,70.0,6.0,78,1.0,300.0,3.5,3.5,1.5,16.5,65,19.5,40.0,1.5,2.0,,800.0,0.15,440,
1149,300,,405.0,700,18.0,29.0,,,20.0,102,21.0,103,0.2,22.0,104.0,23.0,105.0,0.2,200,1.0,50.0,9.0,5.0,0.0,78.0,1.0,73,1.0,320.0,3.5,3.5,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,
1321,300,,405.0,700,14.0,30.0,,,16.0,102,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,4.0,,,1200.0,0.15,460,
990,300,,405.0,700,6.0,22.0,,,7.0,100,8.0,102,0.2,9.0,104.0,10.0,107.0,0.2,200,0.5,50.0,9.0,5.0,11.0,70.0,11.5,77,1.0,300.0,3.5,3.5,1.0,13.5,66,15.5,45.0,1.3333333333333333,1.5,,800.0,0.15,400,
1235,300,,405.0,700,6.0,30.0,,,8.0,101,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,
655,300,,405.0,700,22.0,29.0,,,0.0,101,1.0,103,0.2,2.0,104.0,3.0,105.0,0.2,200,1.0,50.0,9.0,5.0,4.0,80.0,5.0,73,1.0,320.0,3.5,3.5,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,
1906,300,,405.0,700,14.0,30.0,,,16.0,101,17.0,103,0.2,18.0,105.0,19.0,107.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,73,1.0,320.0,3.5,3.5,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,420,
1092,300,,405.0,700,8.0,28.0,,,9.5,100,10.5,102,0.2,11.5,103.0,12.5,105.0,0.2,300,0.5,50.0,9.0,5.0,13.5,70.0,14.0,78,1.0,350.0,3.5,3.5,1.5,0.5,65,4.0,45.0,1.5,1.5,,800.0,0.15,420,
1918,300,,405.0,700,14.0,29.0,,,16.0,101,17.0,103,0.2,18.0,104.0,19.0,105.0,0.2,200,1.0,50.0,9.0,5.0,20.0,80.0,21.0,72,1.0,320.0,3.5,3.5,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,0.15,400,
1323,300,,405.0,700,6.0,27.0,,,8.0,102,9.0,103,0.2,10.0,104.0,11.0,105.0,0.2,200,1.0,50.0,9.0,5.0,12.0,80.0,13.0,73,1.0,320.0,3.5,3.5,1.0,15.0,80,17.0,45.0,4.0,,,1200.0,0.15,440,
